t,best,mean,worst,sd,mean_ar,std_ar
12.447726886440286,200.0,169.34,8.0,70.25115230371671,78.34935040881105,15.16603995977044
12.399588671180325,11.0,9.34,8.0,0.7378346698278687,5.151217245348261,2.6271892942611177
12.399517240138819,32.0,11.45,8.0,4.255290824373818,4.100604196341551,2.8906117294959754
12.397207662108837,54.0,15.14,8.0,8.633678242788529,4.230834930489207,2.838580118677894
12.394135267397925,13.0,9.41,8.0,1.1584040745784694,4.424444905969116,2.9224461185220276
12.394133954872636,14.0,9.82,8.0,1.1948221624995077,4.110914205135336,2.9501297641222766
12.394027395136353,30.0,11.27,8.0,3.882924155839256,4.222492678806275,2.848702283552466
12.393874414758177,11.0,9.18,8.0,0.7533923280734947,4.165597097723795,2.8410226072907916
12.393522126337388,38.0,14.74,8.0,7.595551329561271,4.372930164596625,2.8867989608991405
12.393469148649887,40.0,14.87,8.0,7.961978397358285,4.290524412381758,2.926297440126216
12.393457606874152,32.0,13.22,8.0,5.783735816926635,4.104801525701983,2.868218876112642
12.393186538436611,52.0,15.46,8.0,9.435486208987856,4.309516748286596,2.8665508701797924
12.392662872691153,36.0,12.44,8.0,5.109442239618724,4.268228754333511,2.9585735530501904
12.392651225842416,25.0,10.97,8.0,2.721966201112718,4.253381643924313,2.819687941576446
12.392635958963279,26.0,11.33,8.0,3.3824695120577215,4.270722669028999,2.773553533425333
12.392628596792356,27.0,12.27,8.0,3.989624042438084,4.152357071499293,3.008805727754413
12.392490625577466,36.0,13.1,8.0,5.659505278732409,4.211610401906093,2.815264969891082
12.39230282279977,23.0,10.96,8.0,2.525549445170298,4.453758036555008,2.772830138008088
12.390863800292673,67.0,15.43,8.0,9.8704153914615,4.14481813589617,2.778738450475515
12.389016461509163,11.0,9.26,8.0,0.7017121917139534,4.061164553702242,2.751760782178845
12.389016432235614,11.0,9.28,8.0,0.7626270385975048,3.8745885026772178,2.7246408961430078
12.389015798744516,13.0,9.79,8.0,1.151477311977965,3.7560605784621517,2.887063828585015
12.388939822720657,28.0,10.89,8.0,2.7051617326880844,4.142393648256792,2.9373068920759016
12.388859655131148,11.0,9.3,8.0,0.7416198487095664,4.139299042342923,2.8966163495158237
12.388852963537229,14.0,10.0,8.0,1.489966442575134,3.983225881475094,3.0336619086904775
12.388848959612595,15.0,9.64,8.0,1.109233969908964,4.421583043954373,2.8923483915085173
12.340628675765279,192.0,39.39,8.0,53.487549018439786,4.288759983592104,2.7868355370006626
12.296120522379367,34.0,12.81,8.0,5.656315054874508,5.350276543077507,2.7256760686926715
12.166383842024594,200.0,62.22,8.0,81.80972802790632,4.075150830547989,2.918365103932372
12.164772591530683,200.0,56.52,8.0,77.23192086177838,6.052022470594676,2.4575831164872293
11.99299865798378,21.0,10.38,8.0,2.0138520303140446,5.795115667982723,2.440100541577093
11.992998566593046,19.0,10.31,8.0,1.9219521325985205,4.121998355645071,2.8716937872161936
11.992894111349175,34.0,14.58,8.0,6.845699379902684,3.935350085431285,2.8322944189535018
11.992826446804177,32.0,10.51,8.0,2.8548029704342115,4.061276155296445,2.7741003751794566
11.992616049649795,34.0,12.98,8.0,6.418691455429214,3.7767854665762877,2.775871860169921
11.992257055771194,11.0,9.37,8.0,0.743706931526122,3.9908224658915805,2.8718738532601695
11.990445252555498,11.0,9.32,8.0,0.7332121111929345,3.924736935760341,2.8465004920216135
6.02235268478415,200.0,178.88,8.0,60.07483333310215,4.10877421421018,2.7431454295057454
2.60626748873006,28.0,11.48,8.0,3.3420951512486896,6.242595468946592,0.46322153005817357
2.6060069094412293,14.0,9.72,8.0,1.1923086848631106,0.5864515677865993,0.661134483246143
2.6060026123063453,36.0,13.17,8.0,5.822465113678226,0.597378827712772,0.6286569923477238
2.60599401821906,23.0,11.1,8.0,2.9376861643136762,0.595607152764753,0.6340441028109567
2.605963637631287,36.0,13.3,8.0,6.157109711544857,0.6100689985501109,0.6345918883140369
2.6059356717805935,14.0,10.07,8.0,1.5182555779578089,0.5548395072327256,0.6470446833040189
2.6059353493221167,11.0,9.41,8.0,0.7224264668462805,0.5495722173517632,0.6219704622729637
2.6059333267198856,31.0,11.8,8.0,4.3886216514983385,0.5638287630785649,0.6471778879821681
2.605930639328621,26.0,11.11,8.0,3.03609947136124,0.5577938324005413,0.6095489743339682
2.605930045176895,11.0,9.52,8.0,0.6705221845696084,0.5737726639577909,0.5992116536083222
2.6059297535665955,11.0,9.32,8.0,0.7332121111929345,0.5619482906884122,0.626837176723677
2.6059297399207395,11.0,9.4,8.0,0.7874007874011811,0.5727147738828492,0.6472950872518712
2.605929695061713,21.0,9.93,8.0,1.6507876907706818,0.5803689116229946,0.64601505302179
2.605929366768713,12.0,9.63,8.0,1.1104503590885995,0.5697752767481701,0.6375698184063538
