t,best,mean,worst,sd,mean_ar,std_ar
18.448513181385266,11.0,9.27,8.0,0.759670981412348,70.18016589135478,0.7279784860448251
18.44851183780824,11.0,9.35,8.0,0.7533259586659683,2.096372391455275,5.37051866081031
18.448511516369383,11.0,9.36,8.0,0.6858571279792898,1.8830714472263355,5.410044681706316
18.42657396182401,11.0,9.39,8.0,0.7334166619323561,1.8583600707910268,5.412836178672494
18.426573516833173,11.0,9.4,8.0,0.7615773105863909,0.9477160463144524,5.480119529946319
18.426573506551275,11.0,9.35,8.0,0.7794228634059948,1.3786464611491216,5.377771952171152
18.403938680844295,11.0,9.44,8.0,0.7914543574963753,0.8895206248057712,5.481478557590446
18.381198941479465,11.0,9.38,8.0,0.7846018098373213,2.0892028491414507,5.387048956496385
18.359673568753987,11.0,9.36,8.0,0.7418894796396562,1.2395398909956314,5.367647932379961
18.337296924775885,11.0,9.44,8.0,0.7914543574963752,2.537550951664836,5.174501432903797
18.337289796608456,11.0,9.41,8.0,0.7495998932764065,1.529824995200613,5.22037980861757
18.33728837600901,11.0,9.41,8.0,0.762823701781742,1.208346864759455,5.392022909856578
18.33728824907188,11.0,9.24,8.0,0.7364781055808787,1.4760052226288713,5.278126902388007
18.315596953068116,11.0,9.25,8.0,0.7921489758877429,1.1702227787154493,5.334319182984449
18.293523085307907,11.0,9.35,8.0,0.7399324293474372,2.140782005959261,5.338401771317016
18.293522415567836,11.0,9.44,8.0,0.7255342858886822,1.1412256265524745,5.375021769000092
18.272347708812557,11.0,9.34,8.0,0.7512655988397179,1.3479108220404972,5.257759636931542
18.272346183825174,11.0,9.37,8.0,0.7570336848516056,1.7427534418534167,5.361945503594551
18.272346148203,11.0,9.3,8.0,0.7000000000000001,2.791900531131991,5.025456435006094
18.272344284123182,11.0,9.35,8.0,0.7533259586659682,1.8907750838372626,5.345806730786286
18.251178678784136,11.0,9.36,8.0,0.7418894796396562,2.1076849896926704,5.340328022196672
18.251170501020088,11.0,9.3,8.0,0.7810249675906655,1.3484616937857778,5.2543598791634505
18.251169241388354,11.0,9.4,8.0,0.7483314773547883,0.5418619191102825,5.469061397938679
18.251163802019114,11.0,9.4,8.0,0.7483314773547883,0.7487179231502705,5.38677469249227
18.229946995423695,11.0,9.37,8.0,0.743706931526122,1.716454377112791,5.10151738878334
18.20685702688918,11.0,9.41,8.0,0.7495998932764065,2.4632385957049774,5.12601657034035
18.20684456543093,11.0,9.35,8.0,0.8170067319184097,1.7410470741808228,5.100206227716145
18.20683484065778,11.0,9.45,8.0,0.6689544080129826,1.0373801433323269,5.303535388723528
18.206832782384772,11.0,9.44,8.0,0.7116178749862879,1.1825605956591874,5.3204465622539185
18.20683270607264,11.0,9.52,8.0,0.7678541528180988,0.9322752138545235,5.374243681866325
18.18630559946401,11.0,9.43,8.0,0.7649182962905253,1.311045373103073,5.2337741340707495
18.165196677787677,11.0,9.33,8.0,0.7753063910480812,2.248277742156583,5.129642624337011
18.165185135792996,11.0,9.33,8.0,0.7355949972641196,1.0771240489142606,5.18316633162822
18.143319229901522,11.0,9.42,8.0,0.7639371701913712,0.692516733497062,5.32900786255912
18.14331902364815,11.0,9.21,8.0,0.8036790404135222,1.8589733108177136,5.2025570032904165
18.14331883919037,11.0,9.29,8.0,0.6677574409918619,2.4354500590287507,5.046663435875711
18.143318455554123,11.0,9.23,8.0,0.8106170489201422,2.1026484396012495,5.192268460779516
18.12279881552351,11.0,9.38,8.0,0.7846018098373213,2.3832080566224056,5.093482365404035
18.10322034521342,11.0,9.19,8.0,0.8086408349817612,1.3883575859856776,5.205697268736181
18.083865223171326,11.0,9.42,8.0,0.7507329751649384,2.0627733442765654,5.1284629696698065
18.064259548056487,11.0,9.41,8.0,0.7758221445666527,1.8277300149056397,4.994820085792425
18.042517429762384,11.0,9.36,8.0,0.7282856582413249,1.9000319910029377,5.223535025256667
18.04250995037699,11.0,9.54,8.0,0.72691127381545,1.4246758901247227,5.106272251593087
18.042505846801735,11.0,9.42,8.0,0.7372923436466705,1.3167609172526178,5.174248762330859
18.04247310284864,11.0,9.35,8.0,0.7664854858377946,0.7624952080541573,5.223497558952555
18.02286664520475,11.0,9.33,8.0,0.6790434448545984,1.2422827068325109,5.110941508693488
18.00226987718787,11.0,9.26,8.0,0.7696752561957543,1.883339721629869,5.170278485921005
17.982434876613894,11.0,9.33,8.0,0.788098978555359,0.6678914937248959,5.257061820589719
17.961942140973928,11.0,9.45,8.0,0.7533259586659682,2.1031067499784744,5.07153261097231
17.942507655335508,11.0,9.38,8.0,0.7586830695356264,1.0158897059371435,5.186539373044101
17.923691958687577,11.0,9.39,8.0,0.6464518543557594,2.174930902144748,5.038962772077288
17.92364383200196,11.0,9.32,8.0,0.6764613810115107,1.100878432391175,5.140012559516384
17.923629611126003,11.0,9.32,8.0,0.7600000000000001,0.7424321117946606,5.216033560389061
17.923629585772105,11.0,9.39,8.0,0.7334166619323561,1.0051757404972486,5.147880278039491
17.90369856325243,11.0,9.44,8.0,0.7255342858886822,1.0266076854929196,5.091785585275871
17.882631820114916,11.0,9.38,8.0,0.7039886362719217,1.2949157030251919,5.265921761523265
17.863125411324404,11.0,9.32,8.0,0.8231646250902671,1.2229769697607562,5.031344638105199
17.843297970266626,11.0,9.25,8.0,0.7533259586659682,2.175780574437486,4.93104970000587
17.82320180800734,11.0,9.36,8.0,0.806473806146238,0.8890424115552924,5.121283429698837
17.823200531235234,11.0,9.33,8.0,0.7753063910480811,2.0935342289678287,5.00508706273916
17.823199874983757,11.0,9.21,8.0,0.7112664760833312,2.6565143989414852,4.756357116993183
17.82319987486318,11.0,9.35,8.0,0.7123903424387503,2.6875379708436324,4.793172565798884
17.823198588259835,11.0,9.24,8.0,0.708801805866774,2.5680823314212513,4.849776748079018
17.803727970175633,11.0,9.28,8.0,0.7756287771866126,2.551444625960491,4.827581337924326
17.784991200706006,11.0,9.39,8.0,0.7860661549767932,1.2083153667960211,5.008265079098922
17.784991182200663,11.0,9.29,8.0,0.6677574409918619,1.8840073255684342,5.034341452794136
17.76591783192734,11.0,9.41,8.0,0.7758221445666525,1.534023385845988,5.037391659874565
17.765917831088455,11.0,9.36,8.0,0.7282856582413249,1.1638867202074041,5.038893801893771
17.765917792476206,11.0,9.31,8.0,0.7706490770772388,0.9140599417762498,5.1129019926223656
17.765915876259967,11.0,9.34,8.0,0.7241546796092669,0.6748727947784847,5.158380278346117
17.7659158549364,11.0,9.27,8.0,0.7463913182774836,0.48014458997940185,5.182752033572002
17.76590682319759,11.0,9.4,8.0,0.7071067811865476,1.0034332899723533,5.066048714711986
17.748041067772878,11.0,9.34,8.0,0.7378346698278687,0.9539367681130987,5.131936657358602
17.728648769090764,11.0,9.37,8.0,0.7163099887618488,2.0301885507677064,5.01706838073877
17.728648490982227,11.0,9.34,8.0,0.7512655988397179,0.6259414012292631,5.1656780089634475
17.728647904621347,11.0,9.31,8.0,0.7306846104852627,0.7480319482876204,5.066368580215866
