t,best,mean,worst,sd,mean_ar,std_ar
60.47996568574906,26.0,12.17,8.0,4.259237020875922,79.42408868107026,9.599024953584616,3.688370401057602
60.47925583297898,98.0,35.1,22.0,11.968709203585824,60.14997437622389,0.15824628151871586,1.275372279387962
21.24953583387813,54.0,40.42,30.0,5.318232789188529,60.23860249202371,0.13491271648912495,1.3619416068312213
11.909323172974425,11.0,9.4,8.0,0.6480740698407861,1.6473398183013914,2.709085050085578,4.296085893105325
11.743233618122144,53.0,33.6,10.0,6.767569726275452,4.195351775994842,1.9018666419116743,1.3518534371853608
11.435783129970739,66.0,46.34,36.0,6.84721841334129,5.6225953801292725,1.9374978272006125,1.003518772302062
11.257945895175368,76.0,53.97,35.0,9.091155042127486,3.584217146795699,1.7001928645314732,0.8200685593080342
9.767203222418097,169.0,39.23,22.0,17.24288548938373,5.370564681316013,1.8551936940164548,1.0930000418600008
9.711628312449506,42.0,32.12,25.0,4.065169123173106,1.8353264215544045,0.9544716830443841,1.2518739377416892
9.711419857385785,144.0,66.62,39.0,19.933278706725595,2.4275270516711926,1.060183394214354,0.7517280302068157
9.118203782101858,17.0,12.91,10.0,1.8978672240175285,2.2580259644017318,1.0271200965697065,3.5235324280297613
8.604175430097355,19.0,15.45,12.0,2.06579282601136,1.0205497731444504,0.9230030395987084,3.0937216091278326
