t,best,mean,worst,sd,mean_ar,std_ar
60.551364307475794,52.0,26.66,18.0,6.142019211953019,65.23409796849761,1.6620250633275684
59.950997097728255,37.0,23.39,15.0,5.351439058795307,62.849986454118145,5.006965552032623
59.94050961112534,33.0,22.72,15.0,4.974092882124337,60.04136814971719,6.827439716982866
59.94039089361429,40.0,24.28,16.0,5.784600245479371,59.42841616858008,7.0616930683243515
59.88990159760671,40.0,24.65,14.0,5.701534881064923,59.04420425653849,7.010037547608003
59.868568237043995,37.0,23.93,15.0,4.9158010537449535,59.25014002971273,6.315779006255516
59.20791734477279,37.0,20.08,14.0,4.2253520563380285,60.15046027595777,6.062838889212163
59.18743171070685,35.0,21.93,14.0,4.856449320233868,58.090982464612665,8.151874710572452
59.099914271555136,40.0,24.79,16.0,5.335344412500471,57.2391205206587,7.619188206607682
59.067290655636896,39.0,22.46,15.0,5.294185489761385,58.75408525921233,7.008528062273396
58.54997140101324,43.0,27.71,17.0,6.21819105528288,57.892515807002546,7.4602977042061225
58.12308327895199,43.0,25.43,16.0,5.55203566270967,59.31285507265563,5.5202267259545685
58.08444958810373,43.0,24.15,16.0,5.7573865598898255,56.116154906065404,6.878394571267798
57.55026222501566,33.0,20.56,13.0,4.607211738134032,57.127556412638306,6.522275431196354
56.977847043657626,46.0,27.25,17.0,5.743474558139872,54.42117880525923,8.307539838475238
56.742829325334654,37.0,23.25,16.0,5.0584088407324295,57.32925927171049,6.550105882601179
56.63786552760785,40.0,25.27,17.0,5.691845043568913,53.59104677862682,7.315853843527278
56.243973310704774,33.0,21.24,14.0,4.336173428265987,55.608032355750126,6.760455273804379
56.07409877490316,39.0,24.12,16.0,5.621885804603291,52.15930684638523,8.0306011984202
56.071165324187255,49.0,25.61,16.0,6.382624851892832,54.644673488454586,7.234227548296554
55.69281412182092,30.0,19.35,14.0,3.493923296238771,54.716012919765184,7.058998647612873
55.54229938174399,40.0,24.17,16.0,5.560674419528624,51.03373074159221,8.3059202104059
55.4687677364554,36.0,22.57,15.0,5.265462942610081,53.066444102745834,7.4362129629646985
55.39436572148671,37.0,23.99,16.0,4.881587856425408,51.16827797279575,8.01833891186599
55.394218701983256,61.0,24.79,15.0,7.66850050531393,52.35697317627734,7.380948722872678
55.32583235599654,38.0,25.64,17.0,4.972966921265413,51.74114284596996,7.253265550198003
55.142725042484265,43.0,23.29,16.0,5.008582633839637,52.85644812622024,6.602378916226468
55.13985576808406,36.0,22.92,16.0,4.61449888937033,51.42801146930143,7.754378194172094
54.8723283940499,56.0,27.18,17.0,8.080074257084522,51.795350071965814,7.972176233223453
54.64240288675189,34.0,22.58,16.0,4.494841487750152,52.698815479733646,6.540428654502879
54.56550961729625,31.0,20.87,14.0,3.884983912450604,51.05344809301228,7.7424268132700975
54.37063622093584,39.0,26.29,17.0,5.406098408279301,48.968396119899126,8.187564007183823
54.3594022156742,42.0,25.86,15.0,5.921182314369319,51.86289515746759,7.473825116844851
54.29205378892867,35.0,22.14,14.0,5.14979611246892,51.23293006532083,7.659722255279688
