t,average_reward
26.756053966018452,200.0,200.0,200.0,0.0
t,average_reward
9.05803481400639,200.0,200.0,200.0,0.0
7.565402337151088,200.0,200.0,200.0,0.0
17.082932870287916,200.0,200.0,200.0,0.0
17.07497327471587,11.0,9.4,8.0,0.54
5.739298148895268,200.0,200.0,200.0,0.0
8.696362377069796,190.0,176.38,165.0,33.775600000000004
4.994503242525597,200.0,200.0,200.0,0.0
4.4591231216163605,200.0,200.0,200.0,0.0
4.401301288650398,200.0,200.0,200.0,0.0
2.8892440972752325,200.0,200.0,200.0,0.0
3.9399880539144694,200.0,200.0,200.0,0.0
2.375360782519416,200.0,200.0,200.0,0.0
3.5997738866369966,200.0,200.0,200.0,0.0
2.04088463051503,200.0,200.0,200.0,0.0
3.3362806640313716,200.0,200.0,200.0,0.0
1.8843733317860447,200.0,200.0,200.0,0.0
1.8944819389630583,200.0,200.0,200.0,0.0
1.760631093035564,200.0,200.0,200.0,0.0
1.8543935384730912,200.0,200.0,200.0,0.0
1.449189656268353,11.0,9.27,8.0,0.5971
1.6921273316222798,200.0,200.0,200.0,0.0
1.449189625038167,11.0,9.28,8.0,0.6616
1.4491896160187936,11.0,9.37,8.0,0.4731
1.4491894267234342,11.0,9.37,8.0,0.5931000000000001
1.636809704339639,200.0,200.0,200.0,0.0
1.4491893902156832,11.0,9.42,8.0,0.5436
1.4491893874333839,11.0,9.25,8.0,0.4875
1.449189386836351,11.0,9.35,8.0,0.5875
1.4491893637159403,11.0,9.37,8.0,0.5931000000000001
1.60538023294511,200.0,200.0,200.0,0.0
1.4491893524248878,11.0,9.31,8.0,0.6939000000000002
1.4491893425070854,11.0,9.46,8.0,0.6084
1.4491893222742014,11.0,9.41,8.0,0.5419000000000002
1.574254153480241,200.0,200.0,200.0,0.0
1.4491893138074972,11.0,9.46,8.0,0.5484
1.44918927530709,11.0,9.48,8.0,0.5296000000000001
1.44918912771422,11.0,9.41,8.0,0.46190000000000003
1.4491890903815259,11.0,9.39,8.0,0.4978999999999999
1.5622184472079317,200.0,200.0,200.0,0.0
1.4491890444320448,11.0,9.29,8.0,0.5658999999999998
1.4491889174026824,11.0,9.32,8.0,0.5776000000000002
t,best,mean,worst,sd,mean_ar,std_ar
t,best,mean,worst,sd,mean_ar,std_ar
t,best,mean,worst,sd,mean_ar,std_ar
t,best,mean,worst,sd,mean_ar,std_ar
25.272360043051393,11.0,9.43,8.0,0.7107038764492565
12.456634356778777,200.0,200.0,200.0,0.0
12.124603057630091,200.0,200.0,200.0,0.0
