9.9841,9.7854,8.8889,8.1897,8.1573,3.1672,2.8156,2.7920,2.7908,2.7550,2.7176,2.7000,2.7000,2.7000,2.6738,2.6738,2.6095,2.5624,2.5335,2.5335,2.5060,2.5060,2.5060,2.4785,2.4521,2.4519,2.4302,2.4302,2.3789,2.3743,2.3496,2.3496,2.3261,2.3209,2.3180,2.2994,2.2953,2.2950,2.2604,2.2604,2.2382,2.2382,2.2382,2.2174,2.1966,2.1966,2.1966,2.1731,2.1729,2.1722,2.1722,2.1666,2.1613,2.1613,2.1586,2.1567,2.1567,2.1564,2.1330,2.1330

9.4700,12.4800,13.1800,14.3700,9.4200,37.5400,9.4900,9.3600,13.2500,9.3500,63.2600,9.3400,9.2600,9.3200,9.3900,9.3600,75.7700,9.5000,9.2900,9.3200,9.3100,9.3700,9.3900,9.4100,9.3200,51.8300,9.4400,9.3400,15.7000,9.3900,9.3000,9.2800,9.6400,16.3100,12.1500,44.6100,29.0300,42.9800,9.5400,9.9600,9.3100,9.2700,9.2400,9.4400,9.3500,9.3700,9.4100,11.6100,12.7500,9.5000,9.3200,17.3800,10.2200,10.8700,45.2500,9.3100,9.3000,11.8600,9.4400,9.3900
