5.0511,4.6477,4.6122,4.5659,4.5126,4.4261,4.1040,4.0963,4.0733,4.0195,3.9989,3.6222,3.5943,3.5871,3.5117,3.0206,2.8728,2.8063,2.6970,2.6683,2.6534,2.6459,2.6415,2.6271,2.6029,2.5527,2.5522,2.5180,2.5018,2.4940,2.4877,2.4827,2.4639,2.4301,2.4258,2.4257,2.4186,2.4014,2.4014,2.3990,2.3966,2.3937,2.3919,2.3890,2.3852,2.3835,2.2619,2.2144,2.1599,2.1599,2.0776,2.0587,2.0471,2.0449,2.0412,2.0399,2.0297,2.0274,2.0268,2.0160,2.0083,2.0083,1.9563,1.9312,1.6926,1.6920,1.4142,1.4134,1.4122,1.4116,1.3973,1.3919,1.3876,1.3836,1.3800,1.3800,1.3797,1.3797,1.3718,1.3657,1.3484,1.3466,1.3249,1.3177,1.3169,1.1985,1.1981,1.1918,1.1736,1.1399,1.1378,1.1378,1.1168,1.1011,1.0988,1.0971,1.0970,1.0964,1.0962,1.0921,1.0921,1.0912,1.0905,1.0878,1.0854

38.2900,10.2400,56.3300,114.6900,35.2600,16.8300,9.6700,9.9600,13.8900,80.0700,22.9000,12.2800,24.7500,19.9600,9.4400,51.1800,52.1100,25.6900,9.2000,98.0900,60.3400,12.2700,25.8400,9.5900,41.5600,9.3800,12.1200,44.4100,9.3500,40.6900,9.3800,51.6500,130.1300,9.2600,47.6600,48.2300,39.1100,9.3300,56.5900,68.9900,9.4700,41.5800,9.3200,68.1000,103.7400,54.0000,53.1800,38.8700,9.2800,9.3700,10.6700,9.3000,52.6800,22.6400,42.6700,26.5500,9.6400,46.8000,17.7600,9.4000,36.4600,51.5200,47.4800,30.6600,17.6500,9.8400,9.5500,14.6300,23.2400,23.3900,59.8500,9.3400,78.1800,9.4400,48.3300,50.5000,47.8600,9.9700,9.3600,15.6300,10.2600,11.9400,9.4000,12.3300,9.4200,10.3600,29.2900,9.7800,10.9500,9.4800,42.1900,56.1100,118.7900,9.3200,115.3100,32.9100,10.2100,16.3100,54.9800,9.3200,9.2300,126.2900,30.1200,9.3300,118.3900
