t,best,mean,worst,sd,mean_ar,std_ar
11.33170875134562,200.0,200.0,200.0,0.0,77.96011919921953,3.516119500199051
11.270655860765904,30.0,11.3,8.0,3.28785644455472,5.137935280527392,3.3856542253997186
11.270169353298837,11.0,9.24,8.0,0.7761443164772901,3.5868249452353416,3.4164362655351153
11.270168814036907,11.0,9.34,8.0,0.7774316690230725,4.3988204584189585,3.115381713532134
11.270168436810781,12.0,9.44,8.0,0.8284926070883193,4.508194342662869,3.2738703454492137
11.270166557089532,14.0,9.54,8.0,1.2117755567760886,3.9129728354283704,3.3600007904851035
11.270165197931581,11.0,9.24,8.0,0.8616263691415206,4.197093338672216,3.1673604145290515
11.270163170973293,11.0,9.42,8.0,0.7236021006050218,4.2570844306668265,3.1491485641073895
11.269520185046261,30.0,11.38,8.0,4.199476157808257,3.948094945784112,3.4975042722780874
11.269005077553821,11.0,9.55,8.0,0.7664854858377946,5.076684402259843,2.9907262179209466
11.269002004918367,11.0,9.31,8.0,0.7168681887209113,4.3366477389028075,3.204307226861539
11.269000310673242,11.0,9.3,8.0,0.7810249675906655,4.2669820374922205,3.3668818399333054
11.268693287719142,10.0,8.9,8.0,0.7416198487095662,4.544192128106105,2.964130812682776
11.268362502826275,11.0,9.33,8.0,0.6790434448545984,4.060704962889513,3.2778784496562707
11.268362502750984,11.0,9.39,8.0,0.7334166619323561,4.305382829876265,3.3280744193872707
11.268362502748563,11.0,9.25,8.0,0.7794228634059948,4.93757790076973,3.0818537749015418
11.268355173153262,11.0,9.35,8.0,0.7921489758877429,3.8642627782823222,3.4502138526692363
11.26831107069873,15.0,9.54,8.0,1.4657421328460203,4.158632507935171,3.3804542470050105
11.268304816088206,11.0,9.19,8.0,0.7306846104852626,4.7070972306261165,3.2498472925491946
11.26830172239114,11.0,9.39,8.0,0.705620294492725,4.232528486838637,3.234466351550638
11.268301695812793,12.0,9.45,8.0,0.864580823289529,4.274348667934281,2.8643234655068777
11.26830068432673,12.0,9.46,8.0,0.9318798205777395,4.181480864672679,3.5112954829162244
11.268299546395228,11.0,9.28,8.0,0.788416133777081,3.9260537263152733,3.4885768181019516
11.268299445858599,11.0,9.3,8.0,0.7549834435270751,3.9932445915599004,3.2809303436439174
11.268299369265645,13.0,9.45,8.0,0.9420721840708385,4.388069263035036,2.8712933024955967
11.268299293739036,10.0,9.14,8.0,0.7213875518748574,3.7838730743640046,3.340749502402131
11.268298645166032,11.0,9.5,8.0,0.7280109889280518,4.551568299298964,3.1329396669433938
11.26829860524344,11.0,9.34,8.0,0.6959885056522126,4.974665514264078,3.041721753056016
11.268298366557097,13.0,9.4,8.0,1.0099504938362076,4.6048126543517505,2.9445101623447387
11.26829780202923,11.0,9.29,8.0,0.7522632517942106,5.2731791984224134,2.556939919346288
11.268289745555679,11.0,9.42,8.0,0.7507329751649383,4.491811122376655,2.9604500102372784
11.268278920075753,11.0,9.39,8.0,0.7601973427998812,5.667693867324913,2.404791312832963
11.268278711613481,11.0,9.34,8.0,0.7774316690230725,4.9338537160728375,2.89292999525006
11.268201126539456,27.0,10.69,8.0,4.204033777219208,4.046541281908106,3.123200216970722
11.268199509436892,29.0,11.69,8.0,5.5185052323976285,3.891430815916747,3.685768307200421
11.268112861084296,11.0,9.39,8.0,0.7732399368889323,5.434376398591288,2.7415604066581927
11.26811177600366,11.0,9.21,8.0,0.7522632517942106,4.015269551960907,3.339698771766845
11.26811024401936,11.0,9.3,8.0,0.7549834435270751,4.250636083411977,3.1695001044422226
11.268107443597092,11.0,9.3,8.0,0.7549834435270751,4.176401938418923,3.3977426842178144
11.268105784809974,11.0,9.38,8.0,0.7846018098373213,4.819449141179125,2.9974214012915987
11.268102775953034,11.0,9.42,8.0,0.7507329751649384,4.709806799088567,3.420642587944153
11.268101392749275,11.0,9.45,8.0,0.6837397165588672,4.653981056557409,3.1972800730434283
11.268069711805525,27.0,10.27,8.0,2.6376315133088624,4.193212522811881,3.55509578033993
11.268046978770842,11.0,9.41,8.0,0.7758221445666527,4.6172833682207886,3.054425875962525
11.26804282698433,15.0,9.83,8.0,1.5877972162716496,4.356512309985853,3.052977172589525
11.268031453865454,13.0,9.38,8.0,1.0656453443805778,4.597744355452871,3.0976208491364257
11.268031287318387,11.0,9.38,8.0,0.79724525711979,4.397957287780554,2.9755721829463098
11.268031218919784,13.0,9.58,8.0,0.9075241043630742,4.2594391087043,3.3320272741710038
11.268031126087712,11.0,9.32,8.0,0.7332121111929345,4.641024557530513,2.9652858120626604
11.268029968643201,11.0,9.48,8.0,0.7138627319029899,4.363275707703375,2.8982910418864725
11.26802819812354,11.0,9.4,8.0,0.8366600265340756,3.5113019923688724,3.384382842568624
11.268026401695437,11.0,9.3,8.0,0.7000000000000001,4.32545932644166,3.222074219895222
11.268013804881194,11.0,9.24,8.0,0.7631513611335564,4.706817830185946,3.2522546794872973
11.268006621164055,11.0,9.37,8.0,0.6731270311018568,5.160660661110182,2.9241742669877984
11.268006588840857,11.0,9.51,8.0,0.7549172140042906,4.486128619931384,3.1596388722661124
11.26800547922852,11.0,9.51,8.0,0.7549172140042907,4.957603369786361,2.987405883817094
11.267971309577524,23.0,9.97,8.0,2.1187496312684044,3.7908324909884605,3.517538249798651
11.2671623775382,30.0,10.99,8.0,3.3748925908834484,4.336596067171255,3.0901156113281094
11.26655875654573,11.0,9.45,8.0,0.7533259586659683,4.413129660374986,2.9092226552104674
11.266557833016705,11.0,9.38,8.0,0.7972452571197901,4.545050686400519,2.9991748739241264
11.266556463693362,11.0,9.35,8.0,0.7533259586659682,4.906372119118752,2.7770698573742325
11.26655537811591,13.0,9.4,8.0,0.848528137423857,3.9339401485872316,3.5283755120701534
11.266555365398233,11.0,9.47,8.0,0.6396092557178953,3.7665963887605267,3.3862147527605337
11.266547435925741,11.0,9.43,8.0,0.7383088784512889,4.594299166533132,3.1025397088334814
11.266546396861546,11.0,9.35,8.0,0.7664854858377946,4.75682729091521,2.700708108267838
11.266545605027005,11.0,9.46,8.0,0.6390618123468184,4.741629558404624,3.1592489987288013
11.266538883003053,11.0,9.39,8.0,0.7469270379361025,4.913584766644919,2.823521781505554
11.266534900066121,11.0,9.36,8.0,0.7812809993849844,4.9860233907082625,2.801335430799858
11.266534235375863,11.0,9.41,8.0,0.7224264668462805,4.107435448704358,3.036899241988277
11.266531384691223,11.0,9.42,8.0,0.6954135460285484,4.579528760590905,3.21050803881717
11.266109068804669,26.0,11.08,8.0,3.223910668737582,4.477207868695653,3.2189322681141084
11.266107841161789,24.0,10.81,8.0,1.9984744181500045,3.752378314985925,3.1980471367819767
11.265691400513477,13.0,9.4,8.0,0.916515138991168,4.9378226004430115,3.08841704653359
11.265684646901603,11.0,9.43,8.0,0.7517313349861106,4.182474900871946,3.396926372143431
11.265682483852059,11.0,9.27,8.0,0.7463913182774836,4.6055334697490835,2.7317378450766063
11.265680200943011,11.0,9.32,8.0,0.7054076835419361,4.501946864819187,2.7543454875179627
11.265680187717301,10.0,9.31,8.0,0.7027801932325641,4.122529770110833,3.0743421545627716
11.265679725499641,11.0,9.38,8.0,0.7318469785412794,4.78085506733261,2.988303878014728
11.26567957830836,11.0,9.29,8.0,0.738850458482635,4.253270788741078,3.1996452771545987
11.265046272961222,24.0,10.21,8.0,1.829180144217622,3.742453494085584,3.419852976572242
11.2644999194566,11.0,9.41,8.0,0.7224264668462805,4.330187249918242,3.046220352533677
11.264449021624154,23.0,9.98,8.0,2.2846443924602355,4.246204206774172,3.2689066313429063
11.264414222431705,11.0,9.39,8.0,0.7732399368889322,4.981813817589454,2.769020917703279
11.263779991255271,20.0,10.07,8.0,1.5636815532582073,3.9320036509314695,3.393062467434677
11.2631792535805,11.0,9.31,8.0,0.7835177087979569,4.7909742032294815,3.0596850305751717
11.263174364351627,11.0,9.42,8.0,0.7769169839822013,4.647521015007813,2.808764192214788
11.263173129856328,11.0,9.41,8.0,0.7495998932764065,4.196751170420931,3.1302481753516838
11.263173088635487,11.0,9.24,8.0,0.7088018058667739,5.141914258242797,2.8633879495269445
11.26317037441772,11.0,9.38,8.0,0.6749814812274483,4.71796447236809,3.007048114322322
11.263162091797577,10.0,9.34,8.0,0.7378346698278687,3.7200054253152732,3.23684866706129
11.263158388254814,11.0,9.33,8.0,0.7880989785553589,4.076414865803667,3.3142647685384485
11.26315767909626,15.0,9.64,8.0,1.4458215657542257,4.201951694992292,3.666806720796294
11.26315184300092,12.0,9.41,8.0,0.813572369245662,5.168030553294056,2.454928874911989
11.263141539637989,11.0,9.3,8.0,0.7810249675906655,4.4832631932906155,2.9778908410646365
