4.9794,4.979,4.979,4.9789,4.9789,4.9789,4.9784,4.9783,4.9782,4.9781,4.9779,4.9779,4.9779,4.9779,4.9779,4.9777,4.9774,4.9773,4.9772,4.9772,4.9772,4.9772,4.9765,4.9754,4.975,4.9747,4.9745,4.9743,4.9742,4.9742,4.9742,4.9737,4.9736,4.9735,4.9735,4.9735,4.9734,4.9733,4.9733,4.9733,4.9731,4.973,4.9729,4.9728,4.9728,4.9719,4.9713,4.9711,4.9709,4.9709,4.9709,4.9624,4.9534,4.9534,4.9534,4.9533,4.9533,4.9531,4.953,4.9527,4.9526,4.9526,4.9526,4.9526,4.9525,4.9524,4.9522,4.9522,4.9521,4.9521,4.9519,4.9519,4.9519,4.9517,4.9517,4.9514,4.9513,4.9513,4.9513,4.9512,4.9512,4.951,4.9509,4.9509,4.9508,4.9508,4.9508,4.9507,4.9507,4.9507,4.9507,4.9507,4.9507,4.9507,4.9507,4.9507,4.9507,4.9507,4.9507,4.9506,4.9506,4.9506,4.9506,4.9505,4.9504,4.9497,4.9495,4.9493,4.9493,4.9492,4.9491,4.9491,4.949,4.9486,4.9484,4.9484,4.9484,4.9481,4.9479,4.9476,4.9475,4.9471,4.9468,4.9468,4.9468,4.9467,4.9467,4.9467,4.9467,4.9464,4.9461,4.9458,4.9458,4.9458,4.9458,4.9458,4.9457,4.9457,4.9457,4.9457,4.9457,4.9456,4.9456,4.9456,4.9455,4.9454,4.9454,4.9454,4.9453,4.9453,4.9453,4.9451,4.9443,4.944,4.9437,4.9436,4.9435,4.9435,4.9435,4.9435,4.9432,4.943,4.943,4.9429,4.9423,4.9419,4.9419,4.9419,4.9419,4.9418,4.9418,4.9417,4.9414,4.9414,4.9412,4.9411,4.9411,4.9411,4.9411,4.941,4.9409,4.9409,4.9408,4.9365,4.9339,4.9338,4.9334,4.9334,4.9333,4.933,4.933,4.9329,4.9326,4.9323,4.9323,4.9323,4.9323,4.9319,4.9318,4.9318
6.0468,6.0452,6.0442,6.044,6.044,6.044,6.0439,6.0436,6.0428,6.0428,6.0421,6.0419,6.0419,6.0415,6.0412,6.0409,6.0406,6.0404,6.0403,6.0402,6.0398,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2614,6.2614,6.2613,6.2611,6.2608,6.2595,6.2592,6.2582,6.258,6.2579,6.2577,6.2567,6.2556,6.2556,6.2554,6.2554,6.2548,6.2543,6.254,6.2539,6.2534,6.253,6.2529,6.2529,6.2528,6.2528,6.2528,6.252,6.2511,6.2505,6.2503,6.2503,6.25,6.2483,6.2482,6.248,6.2479,6.2472,6.2469,6.2458,6.2456,6.2456,6.2456,6.2454,6.2449,6.2446,6.2436,6.2431,6.2422,6.2418,6.2418,6.2418,6.2418,6.2413,6.2409,6.2409,6.2409,6.2408,6.2406,6.2405,6.2403,6.2403,6.2398,6.2397,6.2397,6.2397,6.2395,6.2386,6.2379,6.2376,6.2372,6.2367,6.2367,6.2353,6.2351,6.2349,6.2349,6.2349,6.2347,6.2346,6.2345,6.2345,6.2338,6.2329,6.2325,6.2325,6.2324,6.2324,6.2324,6.2324,6.2315,6.231,6.2309,6.2309,6.2309,6.2309,6.2309,6.2308,6.2308,6.23,6.2297,6.2291,6.2285,6.2283,6.2274,6.2272,6.2272,6.2269,6.2269,6.2261,6.2259,6.2252,6.2251,6.2248,6.2247,6.2246,6.2243,6.2236,6.2236,6.2231,6.2223,6.2202,6.2198,6.2194,6.2193,6.2193,6.2191,6.2191,6.2189,6.2187,6.2187,6.2186,6.2186,6.2186,6.2186,6.2185,6.218,6.2176,6.2171,6.2164,6.2152,6.2148,6.2146,6.2144,6.2144,6.2142,6.2142,6.2137,6.2133,6.2127,6.2125,6.2124,6.2123,6.2118,6.2111,6.2111,6.2109,6.2106,6.2102,6.2096,6.2092,6.2092,6.2091,6.2089,6.2084,6.2084,6.2081,6.208,6.2076,6.2076,6.2076,6.207,6.2059,6.2046,6.2026,6.2023,6.2022,6.2022,6.2022,6.2022,6.2022,6.2021,6.2018,6.2016,6.2014,6.2008,6.2006,6.2006,6.2005,6.2001,6.1984,6.198,6.1979,6.1978,6.1976,6.1974,6.1972,6.1968,6.1967,6.1967
6.2646,6.2642,6.2641,6.264,6.264,6.2633,6.2624,6.2621,6.262,6.262,6.2611,6.2608,6.2605,6.2603,6.26,6.2594,6.2593,6.2593,6.2591,6.2578,6.2571,6.2571,6.2571,6.2569,6.2565,6.2562,6.2561,6.256,6.256,6.2556,6.2555,6.2555,6.2553,6.2553,6.2552,6.2551,6.2546,6.254,6.254,6.2538,6.2535,6.2533,6.2533,6.253,6.253,6.2527,6.2524,6.2524,6.2524,6.2523,6.2523,6.2523,6.2514,6.2509,6.2507,6.2504,6.2495,6.2493,6.2491,6.2491,6.2489,6.2486,6.2486,6.2483,6.2482,6.2481,6.2477,6.2475,6.2472,6.2472,6.2462,6.2454,6.2454,6.2454,6.245,6.2449,6.2449,6.2446,6.2446,6.2445,6.2442,6.2437,6.2436,6.2434,6.2426,6.2416,6.2414,6.2412,6.2412,6.2412,6.2407,6.2405,6.2403,6.2397,6.2396,6.2392,6.2391,6.2377,6.2375,6.2374,6.2366,6.2355,6.2341,6.2321,6.2318,6.2317,6.2317,6.2316,6.2304,6.2302,6.2302,6.2301,6.23,6.2298,6.2297,6.2291,6.229,6.2285,6.2285,6.228,6.228,6.228,6.2269,6.2267,6.2266,6.2262,6.2261,6.2261,6.2257,6.2256,6.2253,6.2241,6.2226,6.2217,6.2212,6.2208,6.2208,6.2203,6.22,6.2193,6.2192,6.2192,6.2177,6.2176,6.2175,6.2175,6.2175,6.2168,6.2165,6.2158,6.2153,6.2153,6.2151,6.2147,6.2132,6.2126,6.2126,6.2122,6.212,6.212,6.2119,6.2108,6.2101,6.2098,6.2097,6.2097,6.2054,6.2007,6.2006,6.2005,6.1997,6.1996,6.1996,6.1996,6.1993,6.199,6.1988,6.1975,6.1975,6.1965,6.1963,6.1961,6.1961,6.196,6.1959,6.1957,6.1957,6.1955,6.1954,6.1951,6.1947,6.1946,6.1939,6.1939,6.1939,6.1936,6.1936,6.1933,6.1927,6.1927
6.0906,6.0901,6.09,6.09,6.0897,6.0896,6.0896,6.0895,6.0892,6.0892,6.0888,6.0882,6.0877,6.0872,6.0868,6.0866,6.0861,6.0856,6.0856,6.0853,6.0853,6.0849,6.0846,6.0842,6.0835,6.0833,6.083,6.082,6.0808,6.0808,6.08,6.0785,6.0776,6.0773,6.0773,6.0772,6.0769,6.0767,6.0764,6.076,6.076,6.0758,6.0755,6.0753,6.0753,6.0753,6.0736,6.0694,6.0689,6.0687,6.0686,6.0681,6.0681,6.0678,6.0677,6.0674,6.0144,5.9701,5.9699,5.9697,5.9694,5.9691,5.969,5.969,5.969,5.969,5.9689,5.9681,5.9675,5.9673,5.9466,5.934,5.9332,5.9331,5.933,5.9329,5.9329,5.9324,5.9324,5.9324,5.9324,5.9322,5.9312,5.931,5.931,5.9302,5.929,5.9286,5.9286,5.9286,5.9285,5.9282,5.9281,5.9281,5.9279,5.9275,5.9275,5.9269,5.9269,5.9268,5.9268,5.9267,5.9267,5.9267,5.9266,5.9264,5.9263,5.9263,5.9255,5.9238,5.9238,5.9236,5.9234,5.9223,5.922,5.9219,5.9219,5.9215,5.9213,5.9213,5.9213,5.9213,5.9206,5.9206,5.9202,5.9194,5.9192,5.9192,5.919,5.9189,5.9188,5.9188,5.9188,5.9185,5.9174,5.9174,5.9174,5.9174,5.9173,5.9171,5.9166,5.9166,5.9165,5.9158,5.9155,5.9154,5.9119,5.9106,5.91,5.91,5.9095,5.9095,5.9095,5.9095,5.9089,5.9087,5.9087,5.9087,5.9084,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.27,12.58,13.52,16.89,24.44,13.67,9.3,18.35,9.52,17.3,16.64,34.96,11.04,14.2,10.91,9.4,17.83,40.34,20.97,12.32,16.68,13.52,11.26,16.02,9.45,22.78,15.44,20.66,12.88,52.52,23.32,14.21,25.75,28.32,23.53,9.37,20.67,47.17,11,12.12,24.76,22.75,21.02,9.53,20.72,20.91,22.92,9.49,15.83,14.48,13.11,20.95,54.53,11.99,13.52,23.33,18.45,9.4,9.55,27.04,12.98,34.42,23.94,33.49,12.4,9.47,13.78,13.66,22.27,9.07,33.03,39.38,16.56,9.98,22.95,19.41,12.38,9.75,12.89,24.16,28.57,9.41,11.04,33.89,32.5,16.07,10.99,13.7,16.28,9.67,16.2,15.19,9.52,13.67,13.48,12.61,23.87,30.88,40.89,12.03,15.99,16.97,22.7,28.48,37.23,34.2,14.33,19.88,33.54,10.23,12.54,26.32,14.53,10.36,12.96,14.75,26.02,32.23,45.19,10.45,24.78,9.99,19.06,14.37,14.28,25.43,11.75,10.02,9.41,13.13,20.56,43.47,11.15,16.75,10.12,20.78,9.35,17,14.33,20.23,17.73,32.45,12.06,30.16,21.63,11,12.32,11.93,20.02,19.01,26.07,11.11,24.84,9.4,29.62,27.51,20.63,20.52,27.77,21.07,14.76,16.55,17.92,16.57,9.31,9.63,24.22,16.71,19.19,9.47,9.4,9.16,57.34,14.05,32.96,28.93,16.85,10.53,14.71,23.3,20.55,15.29,54.38,15.01,19.96,22.85,12.17,31.64,10.55,10.11,9.7,16.35,14.23,20.73,15.3,26.45,26.47,9.29,18.87,50.79
9.28,39.42,27.86,10.47,18.32,9.01,24.93,9.33,20.93,27.97,9.51,33.8,37,25.32,22.24,9.23,16.69,12.13,21.24,29.29,9.32,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.89,20.19,18.26,14.43,8.96,50.51,30.62,24.51,27,28.64,31.51,19.56,15.59,30.18,18.61,27.83,31.45,25.1,21.03,37.78,15.19,40.22,46.31,19.64,9.34,16.77,9.38,19.98,9.37,37.72,38.43,24.37,9.3,25.6,48.48,17.94,44.79,9.38,31.51,27.98,9.28,10.42,38.22,9.35,27.2,45.96,9.42,18.74,9.23,36.61,31.37,21.91,28.91,9.21,10.68,20.83,37.71,40.89,40.35,23.92,36.26,35.96,9.7,9.32,20.49,9.47,20.6,23.3,16.17,9.38,21.89,9.3,9.37,17.87,21.01,50.33,18.66,17.48,11.16,9.37,33.19,30.34,31.17,9.33,29.91,31.66,21.37,19,39.73,13.04,9.32,34.63,12.35,62.3,17.56,27.9,25.61,17.63,32.95,9.4,21.87,36.02,25.81,37.19,16.91,20.7,42.59,32.46,30.67,17.27,9.37,31.58,25.51,9.42,18.17,15.43,20.84,19.97,14.16,29.28,9.35,33.81,26.99,27.05,24.67,14.92,21.82,44.72,9.37,19.15,29.45,38.41,20.71,26,31.89,33.23,9.42,19.3,9.27,34.18,11.59,21.99,16.22,19.48,26.85,19.7,27.04,34.27,47.16,30.76,27.5,33.57,25.65,9.28,35.75,43.9,50.74,42.12,9.28,39.65,19.25,9.37,18.57,9.37,47.17,29.19,42.45,9.38,39.5,17.47,44.38,20.12,44.73,44.82,17.78,38,14.09,9.28,17.34,35.04,20.53,31.63,9.32,18.21,25.16,14.86,9.3,9.25,19.57,23.07,9.77,35.14,36.46,18.86,15.06,22,9.19,12.43,45.06,9.34
9.15,27.06,33.4,14.93,17,9.31,17.42,27.99,9.34,9.45,14.87,35.51,17.88,28.78,9.46,32.85,30.6,37.83,25.52,16.99,22.25,28.61,20.23,18.13,21.11,45.12,18.59,25.51,18.84,9.24,17.22,17.53,10.64,17.67,9.2,29.66,9.32,31.12,25.53,9.38,26.76,28.08,30.51,14.26,19.24,14.33,33.77,20.35,34.15,36.9,41.37,24.65,9.42,26.56,21.6,28.19,19.21,27.3,12.46,16.5,20.26,32.9,15.72,9.38,37.86,28,9.47,18.7,9.29,9.29,44.68,12.18,9.32,9.35,28.55,43.27,37.98,16.63,9.39,20,9.66,38.39,21.95,64.93,9.38,19.52,26.46,9.43,9.51,9.39,17.75,35.45,9.4,36.56,30.25,9.33,9.47,19.34,12.46,35.35,9.37,20.39,9.45,24.94,25.23,41.97,33.59,9.37,16.14,39.26,40.58,9.37,9.23,40.83,32.38,42.23,24.41,20.15,18.22,9.33,9.95,9.37,21.35,34.89,20.48,24.4,22.92,29.79,9.37,19.33,27.96,9.36,15.01,9.22,37.19,9.41,20.29,17.54,19.09,51.83,18.57,24.03,9.43,12.84,54.09,34.97,18.51,9.48,16.78,43.57,35.88,15.26,39.21,14.55,47.7,32.84,16.41,41.01,17.51,25.18,15.84,9.23,27.68,19.59,14.88,32.74,18.7,14.02,37.43,28.82,9.36,17.78,17.9,37.81,11.05,27.11,20.17,9.25,25.87,16.79,27.12,9.35,9.78,26.64,28.44,20.85,23.25,16.11,13.13,18.75,12.33,17.18,43.26,24.58,29.02,10.64,16.17,46.26,30.72,9.24
