5.0511,4.6477,4.6122,4.5659,4.5126,4.4261,4.1040,4.0963,4.0733,4.0195,3.9989,3.6222,3.5943,3.5871,3.5117,3.0206,2.8728,2.8063,2.6970,2.6683,2.6534,2.6459,2.6415,2.6271,2.6029,2.5527,2.5522,2.5180,2.5018,2.4940,2.4877,2.4827,2.4639,2.4301,2.4258,2.4257,2.4186,2.4014,2.4014,2.3990,2.3966,2.3937,2.3919,2.3890,2.3852,2.3835,2.2619,2.2144,2.1599,2.1599,2.0776,2.0587,2.0471,2.0449,2.0412,2.0399,2.0297,2.0274,2.0268,2.0160,2.0083,2.0083,1.9563,1.9312,1.6926,1.6920,1.4142,1.4134,1.4122,1.4116,1.3973,1.3919,1.3876,1.3836,1.3800,1.3800,1.3797,1.3797,1.3718,1.3657,1.3484,1.3466,1.3249,1.3177,1.3169,1.1985,1.1981,1.1918,1.1736,1.1399,1.1378,1.1378,1.1168,1.1011,1.0988,1.0971,1.0970,1.0964,1.0962,1.0921,1.0921,1.0912,1.0905,1.0878
9.7818,9.0202,8.4377,8.2247,6.7047,5.4214,4.3194,4.2858,4.2518,3.6338,3.2674,3.2263,3.1295,3.1246,3.1164,3.1163,3.1104,3.1103,3.0488,2.8477,2.8464,2.7967,2.7759,2.7677,2.7677,2.7196,2.5723,2.5712,2.5389,2.5341,2.5314,2.4580,2.4433,2.3771,2.3635,2.3390,2.3176,2.3096,2.2563,2.2093,2.1612,2.1443,2.1414,2.1032,2.0640,2.0292,2.0154,2.0074,2.0068,1.9730,1.9571,1.9571,1.9546,1.9531,1.9408,1.8492,1.8393,1.8352,1.8351,1.8295,1.8092,1.7720,1.7544,1.6504,1.6377,1.6053,1.6011,1.6003,1.5978,1.5877,1.5832,1.5832,1.5675,1.5595,1.5555,1.5155,1.5149,1.5032,1.4390,1.4065,1.3807,1.3675,1.3600,1.3207,1.2922,1.2895,1.2894,1.2364,1.1327,1.0988,1.0921,1.0807,1.0800,1.0731,1.0688,1.0625,1.0614,1.0602,1.0545,1.0503,1.0496,0.9351,0.8566,0.8556,0.8556,0.8544,0.8514,0.8511,0.8479,0.8456,0.8456

38.2900,10.2400,56.3300,114.6900,35.2600,16.8300,9.6700,9.9600,13.8900,80.0700,22.9000,12.2800,24.7500,19.9600,9.4400,51.1800,52.1100,25.6900,9.2000,98.0900,60.3400,12.2700,25.8400,9.5900,41.5600,9.3800,12.1200,44.4100,9.3500,40.6900,9.3800,51.6500,130.1300,9.2600,47.6600,48.2300,39.1100,9.3300,56.5900,68.9900,9.4700,41.5800,9.3200,68.1000,103.7400,54.0000,53.1800,38.8700,9.2800,9.3700,10.6700,9.3000,52.6800,22.6400,42.6700,26.5500,9.6400,46.8000,17.7600,9.4000,36.4600,51.5200,47.4800,30.6600,17.6500,9.8400,9.5500,14.6300,23.2400,23.3900,59.8500,9.3400,78.1800,9.4400,48.3300,50.5000,47.8600,9.9700,9.3600,15.6300,10.2600,11.9400,9.4000,12.3300,9.4200,10.3600,29.2900,9.7800,10.9500,9.4800,42.1900,56.1100,118.7900,9.3200,115.3100,32.9100,10.2100,16.3100,54.9800,9.3200,9.2300,126.2900,30.1200,9.3300
40.4000,99.7900,54.4900,9.3000,12.6800,74.9400,48.1600,73.4300,55.8000,58.6900,109.8400,15.0600,12.2200,67.2600,13.0100,113.2600,145.3600,12.8600,26.7600,9.3500,55.9500,111.9400,9.1800,70.3100,41.1200,15.0100,11.8600,64.4100,31.1100,25.1700,36.7600,22.2000,190.7800,30.2900,9.2900,66.1100,16.7800,12.9300,9.2400,11.0500,9.5500,36.0500,15.6300,9.4100,14.1200,9.3900,26.0000,15.0700,15.3300,9.5800,106.1000,42.0800,9.6800,29.1000,15.7700,10.1600,44.8900,29.7600,21.3100,9.3700,69.0500,115.0400,17.0500,11.0600,46.5000,57.1500,12.5600,16.9200,10.8900,15.8600,11.0600,10.9300,9.2700,17.3300,19.0600,9.3000,12.6000,15.9200,9.2800,63.0000,9.3300,10.0500,14.7500,18.9300,99.1700,120.5200,20.5700,9.4200,9.4300,12.5400,42.7200,20.6200,17.2400,11.9900,19.4000,9.3300,27.6900,9.2100,16.6600,9.4100,25.4900,11.3000,9.9400,25.9300,47.9600,53.9100,73.1100,24.5100,77.5800,20.1500,135.4000
