8.585,4.4424,1.8486,1.8168,1.0317,1.021,0.9778,0.9576,0.9567,0.9523,0.9455,0.9452,0.9409,0.9408,0.9337,0.9334,0.9296,0.9288,0.923,0.9225,0.9222,0.9217,0.9081,0.9009,0.9009,0.9005,0.8916,0.8914,0.8838,0.8464,0.8369,0.8339,0.8339,0.833,0.833,0.8328,0.8327,0.8232,0.8232,0.822,0.8219,0.8195,0.8188,0.8186,0.818,0.818,0.8164,0.816,0.8144,0.8096,0.8084,0.8084,0.8084,0.806,0.7999,0.7996,0.7993,0.7963,0.7961,0.795,0.7925,0.7909,0.7907,0.7907,0.7891,0.7835,0.7815,0.7814,0.7811,0.781,0.7796,0.7795,0.7794,0.7793,0.7793,0.7793,0.7782,0.7782,0.778,0.7766,0.7761,0.776,0.7758,0.7751,0.7751,0.774,0.7737,0.7706,0.769,0.7687,0.7682,0.7682,0.7681,0.7608,0.7591,0.759,0.7583,0.7556,0.7553,0.7549,0.7543,0.7518,0.7497,0.7489,0.7485,0.7442,0.7425,0.7423,0.7423,0.7422,0.7422,0.7421,0.7421,0.7419,0.7408,0.7407,0.7404,0.7404,0.7398,0.7371,0.7362,0.7343,0.7341,0.7339,0.7333,0.7329,0.7324,0.7319,0.7315,0.7299,0.7286,0.7267,0.7267,0.7267,0.7267,0.7257,0.7242,0.7212,0.7192,0.7179,0.7179,0.7167,0.7158,0.7152,0.7145,0.7143,0.7141,0.7141,0.714,0.714,0.7134,0.7114,0.7046,0.7032,0.7031,0.7029,0.7004,0.6952,0.6945,0.6916,0.6912,0.6911,0.6911,0.6905,0.6898,0.6896,0.6893,0.6893,0.6893,0.6892,0.6892,0.688,0.6876,0.6871,0.6865,0.6805,0.6745,0.6742,0.6741,0.6736,0.673,0.6725,0.672,0.6716,0.6698,0.6696,0.6689,0.6685,0.6675,0.6669,0.6663,0.6662,0.6662,0.6662,0.6662,0.6646,0.6631,0.663,0.6626,0.6624,
8.8789,8.7443,8.5907,5.137,4.6795,4.3113,3.1324,2.7174,2.7163,2.6687,2.6484,2.639,2.0991,2.0986,2.0238,1.9937,1.9427,1.9324,1.9311,1.9304,1.9198,1.9087,1.871,1.8092,1.808,1.7898,1.7865,1.7529,1.7526,1.6993,1.6943,1.6942,1.6894,1.6887,1.6656,1.6625,1.645,1.6151,1.598,1.5979,1.5944,1.4378,1.4295,1.4252,1.3955,1.3584,1.3492,1.3432,1.3428,1.3245,1.3145,1.3142,1.3138,1.3138,1.3104,1.3071,1.2953,1.2854,1.27,1.269,1.2684,1.2678,1.2594,1.235,1.2326,1.225,1.225,1.2231,1.2216,1.2185,1.2007,1.1974,1.1932,1.1807,1.1692,1.1572,1.0893,1.0544,1.0458,1.0455,1.0434,1.0331,0.9642,0.9409,0.9406,0.9394,0.9365,0.9365,0.9341,0.9322,0.9308,0.9308,0.9306,0.9296,0.9288,0.927,0.9267,0.9264,0.9239,0.8995,0.8961,0.8891,0.8888,0.8884,0.8852,0.8847,0.8648,0.8628,0.8628,0.8624,0.8624,0.8624,0.8623,0.8617,0.8613,0.8577,0.8558,0.8553,0.8523,0.8511,0.8506,0.8506,0.8492,0.8487,0.837,0.8365,0.8223,0.82,0.8159,0.8115,0.8087,0.8028,0.802,0.8018,0.8017,0.8012,0.8012,0.8012,0.7997,0.788,0.7835,0.7811,0.7798,0.7713,0.7712,0.7691,0.7652,0.7639,0.7628,0.7627,0.7622,0.7618,0.7617,0.7593,0.7591,0.7515,0.7432,0.7423,0.7423,0.742,0.7418,0.7393,0.7379,0.7334,0.7293,0.7287,0.723,0.7205,0.7203,0.7197,0.7191,0.7168,0.7146,0.7146,0.7128,0.7121,0.7031,0.6998,0.6714,0.6702,0.5495,0.523,0.5138,0.512,0.5111,0.5099,0.5098,0.5098,0.5098,0.5095,0.5085,0.5084,0.5038,0.5021,0.502,0.5019,0.4758,0.4755,0.4617,0.4606,
2.4174,2.2449,2.2045,2.1214,2.1186,2.1099,1.7163,1.6416,1.635,1.6248,1.6034,1.5357,1.4712,1.4712,1.4698,1.4607,1.4286,1.4263,1.4263,1.4195,1.3658,1.3648,1.3618,1.3595,1.3567,1.3543,1.3533,1.2511,1.2122,1.2079,1.2063,1.193,1.1804,1.1753,1.1723,1.1571,1.156,1.1557,1.1557,1.1512,1.1473,1.1374,1.1359,1.1189,1.1187,1.1146,1.1021,1.0969,1.0969,1.09,1.0893,1.0874,1.0844,1.0827,1.0796,1.0789,1.0762,1.0746,1.0739,1.072,1.0712,1.0665,1.0563,1.0553,1.0531,1.0527,1.0496,1.0495,1.0442,1.0105,1.0098,0.9993,0.999,0.999,0.999,0.9986,0.9977,0.9975,0.9917,0.9913,0.9868,0.9791,0.9739,0.9645,0.9644,0.9637,0.9613,0.9613,0.9334,0.9204,0.9201,0.9178,0.884,0.8804,0.8756,0.8725,0.8724,0.8722,0.8722,0.8715,0.8706,0.8705,0.8631,0.8629,0.8514,0.8504,0.849,0.8488,0.8482,0.8358,0.8317,0.831,0.8273,0.8273,0.8215,0.8208,0.8203,0.8196,0.8179,0.8146,0.8137,0.8129,0.8128,0.8127,0.8093,0.8092,0.8091,0.8084,0.8013,0.8011,0.7855,0.7854,0.7721,0.7702,0.7701,0.7686,0.7681,0.7645,0.7634,0.7634,0.7631,0.7606,0.754,0.7538,0.7495,0.7455,0.7435,0.7256,0.7081,0.7079,0.7052,0.7041,0.7034,0.7023,0.7019,0.7017,0.7014,0.7007,0.7002,0.6995,0.6993,0.6983,0.6971,0.6956,0.682,0.6772,0.674,0.6727,0.6722,0.6697,0.6692,0.6679,0.6679,0.6679,0.6624,0.6599,0.6598,0.6597,0.6595,0.6594,0.6594,0.659,0.658,0.6563,0.6561,0.6559,0.6552,0.6547,0.6537,0.6532,0.6527,0.652,0.651,0.651,0.6098,0.6098,0.6098,0.5373,0.5244,0.5244,
6.8461,6.4185,6.338,4.1118,3.0522,2.9658,2.926,2.9168,2.916,2.9145,2.9078,2.7195,2.7174,2.4724,2.4564,2.4441,2.4241,2.3486,2.295,2.2402,2.223,1.9513,1.9099,1.8461,1.8196,1.7557,1.7555,1.7554,1.7535,1.5655,1.5388,1.5098,1.4891,1.4871,1.4861,1.4337,1.4,1.3988,1.3742,1.3341,1.3287,1.311,1.2969,1.2956,1.2955,1.2754,1.2679,1.1636,1.1054,1.0618,1.0456,1.0111,0.9914,0.9877,0.9871,0.9871,0.9871,0.9829,0.975,0.9618,0.9615,0.9615,0.9602,0.9585,0.9579,0.9579,0.9575,0.9574,0.9545,0.9545,0.9524,0.9522,0.9504,0.9446,0.9406,0.9404,0.9349,0.9346,0.9213,0.9102,0.8855,0.883,0.883,0.8821,0.8821,0.8745,0.8744,0.8597,0.8572,0.8572,0.8571,0.8571,0.857,0.8568,0.8525,0.8323,0.8245,0.8245,0.8242,0.8239,0.8239,0.8239,0.822,0.8161,0.8159,0.8037,0.8026,0.8026,0.8026,0.8016,0.8015,0.8007,0.778,0.7312,0.7311,0.7214,0.7129,0.7129,0.7129,0.7128,0.7118,0.705,0.705,0.7049,0.7043,0.7031,0.7019,0.7018,0.7018,0.7015,0.6977,0.6902,0.6901,0.6896,0.6892,0.5908,0.5908,0.5806,0.571,0.5709,0.5709,0.5708,0.5694,0.5659,0.5621,0.5608,0.5596,0.5573,0.5553,0.5543,0.5536,0.5519,0.5516,0.551,0.5504,0.5497,0.5496,0.5496,0.5491,0.5389,0.5336,0.5302,0.5302,0.5302,0.5301,0.5298,0.5041,0.504,0.5026,0.502,0.5011,0.501,0.5,0.4897,0.4703,0.4539,0.4517,0.4514,0.4514,0.4513,0.4482,0.4465,0.4465,0.4462,0.4457,0.4457,0.4456,0.3977,0.3917,0.3915,0.3915,0.3903,0.3903,0.3892,0.3886,0.3886,0.3886,0.3883,0.3882,0.3882,
5.6247,3.3278,2.585,2.5423,1.9806,1.9265,1.9241,1.915,1.9108,1.8971,1.8652,1.825,1.8161,1.8081,1.8078,1.8073,1.8066,1.7927,1.7919,1.7893,1.7877,1.7876,1.7828,1.7818,1.746,1.7351,1.7339,1.7317,1.7262,1.61,1.6018,1.5481,1.5285,1.5143,1.5116,1.5032,1.5024,1.4951,1.491,1.4889,1.4869,1.4858,1.4756,1.4726,1.4643,1.4503,1.4391,1.4378,1.4347,1.4201,1.3999,1.3986,1.3976,1.3949,1.3817,1.3803,1.3687,1.3666,1.3651,1.3509,1.3483,1.3477,1.346,1.346,1.3448,1.3255,1.3169,1.307,1.307,1.302,1.2965,1.2814,1.2802,1.2798,1.2755,1.2755,1.2755,1.275,1.2687,1.2649,1.2591,1.2519,1.2516,1.2393,1.2327,1.2281,1.2281,1.2237,1.2232,1.2229,1.2192,1.2187,1.1991,1.1977,1.1936,1.1832,1.176,1.176,1.1703,1.1677,1.1632,1.1607,1.1557,1.1538,1.1502,1.1349,1.1342,1.1306,1.1302,1.1302,1.13,1.13,1.13,1.1294,1.1294,1.1293,1.1274,1.1194,1.118,1.1074,1.0954,1.0935,1.0902,1.0896,1.087,1.0869,1.0863,1.0845,1.0719,1.0704,1.07,1.0699,1.0679,1.0665,1.0657,1.0655,1.0651,1.0639,1.0638,1.0638,1.0637,1.0636,1.0631,1.0625,1.0624,1.062,1.0574,1.0537,1.0527,1.0527,1.0525,1.0525,1.0516,1.0516,1.0473,1.038,1.0306,1.0293,1.0292,1.0259,1.0247,1.0214,1.0186,1.0185,1.0167,1.0165,1.0156,1.0134,1.0096,0.9933,0.9924,0.9895,0.9872,0.9745,0.9738,0.9714,0.9629,0.962,0.9584,0.9584,0.9583,0.9572,0.953,0.949,0.9482,0.9472,0.947,0.9422,0.9399,0.9396,0.9388,0.9387,0.9363,0.9322,0.9321,0.9308,0.9268,0.9254,0.9252,0.9232,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.61,53.79,35.15,40.6,27.9,13.88,42.65,14.84,18.76,146.32,34.64,12.38,108.71,95.04,14.6,36.45,133.76,91.15,14.15,154.95,13.87,22.62,35.97,154.49,13.25,16.31,30.54,48.7,32.72,35.29,80.25,14.69,88.21,37.94,12.25,122.81,9.27,26.7,52.72,55.22,61.06,199.2,16.64,132.99,103.92,89.78,21.21,77.34,55.15,25.56,116.75,131.63,70.64,52.29,41.39,16.77,47.78,17.76,108.26,12.68,139.34,22.45,51.54,13.27,67.88,23.09,54.03,55.76,18.24,49.27,64.84,107.62,92.41,58.75,71.76,145.37,15.59,67.15,28.36,53.82,46.37,44.87,59.66,67.65,13.77,17.42,106.16,47.02,56.86,58.03,59.84,14.9,68.56,36.19,62.37,62.56,117.65,18.16,100.79,78.38,15.91,33.29,125.39,13.97,99.91,40.57,11.92,58.37,10.31,16.8,11.89,95.2,68.34,75.05,16.7,51.4,56.06,45.35,141.83,34.48,10.94,17.38,121.7,51.58,128.83,71.07,12.74,16.4,77.28,23.79,88.27,31.49,171.32,11.72,163.21,16.54,9.31,26.26,111.69,18.64,56.26,85.26,29.25,36.25,79.72,32.99,20.28,56.51,18.99,77.77,71.23,27.85,33.12,45.2,81.19,44.86,32.82,10.03,15.05,34.73,151.71,16.58,53.58,67.58,36.5,16.67,26.58,28.11,70.42,29.98,37.09,57.75,54.5,74.64,70.25,33.41,81.56,99.66,14.7,22.72,83.69,45.67,57.02,35.98,98.38,17.47,22.39,53.69,86.99,20.26,170.25,14.07,137,108.57,58.69,10.3,18.01,65.07,32.75,21.77,199.2
52.12,25.83,16.69,42.91,14.84,49.97,31.26,65.36,65.11,11.31,16.72,12.39,31.99,37.02,58.15,61.27,21.69,11.02,14.27,15.7,55.58,18.85,70.8,22.03,55.3,126.41,13.82,87.55,9.32,16.9,53.19,13.09,31.81,9.28,20.47,58.94,73.68,22.58,12.52,83.81,18.73,37.34,10.34,9.44,74.61,15.01,125.85,13.99,77.19,45.89,25.56,56.93,137.26,34.22,20.52,15.63,10.02,19.58,107.8,9.47,84.12,120.5,9.5,15.19,65.41,21.71,22.45,52.86,27.89,65.94,39.71,18.31,66.83,103.01,25.58,80.64,29.52,9.6,21.48,49.47,64.57,31.85,9.33,14.46,82.11,11.62,15.35,26.14,65.67,71.16,80.82,124.97,77.91,16.26,14.76,22.48,75.32,63.47,16.25,35.96,16.54,24.9,53.89,105.05,14.12,39.76,31.95,72.09,78.69,113.34,17.84,16.01,18.79,91.65,22.38,15.68,22.04,26.68,18.59,22.45,79.9,42.48,19.33,16.84,58.91,66.86,10.4,15.13,49.96,12.39,19.79,82.75,23.02,76.08,13.73,16.22,19.66,19.57,74.35,38.89,145.68,30.2,55.54,109.27,16.79,31.15,14.03,10.18,13.38,14.33,17.54,16.3,14.69,24.54,90.57,9.35,22.13,17.58,16.8,34.1,93.73,12.46,20.23,60.19,128.11,101.87,26.7,19.39,20.89,21.44,29.79,23.65,15.01,15.6,19.69,17.4,34.18,29.44,35.39,15.55,34.84,38.15,17,67.93,15.46,80.8,54.91,9.46,70.96,13.7,41.69,22.65,38.52,130.45,67.55,19.37,32.93,41.37,66.29,13.42,145.68
43.87,13.04,46.21,18.15,15.89,10.97,31.87,48.31,23.36,35.83,73.17,32,103.73,106.92,70.07,102.73,20.91,23.14,26.09,55.31,34.82,9.19,15.64,10.48,16.54,47.1,14.76,38.28,9.36,45.33,10.8,71.75,12.55,96.39,16.47,12.4,16.02,45.31,103.01,38.96,15.12,81.3,80.23,14.76,149.04,23.06,107.39,22.36,58.27,87.82,12.23,17.01,80.42,21.05,26.57,64.21,34.3,55.07,57.69,64.88,168.81,23.69,147.08,14.91,29.7,70.85,12.64,11.4,19.98,33.98,83.89,24.77,27.76,88.58,85.43,18.05,17.56,17.28,36.84,123.64,9.44,11.36,122.91,17.16,19.05,56.88,25.34,45.54,78.09,17.36,63.21,20.33,43.91,40.5,39.3,17.25,60.11,96.1,71.22,13.02,55.01,11.91,26.34,59.77,10.96,14.67,114.05,12.39,14.85,86.46,12.6,14.97,118.15,80.46,17.94,27.12,17.6,12.6,74.47,16.04,11.78,161.08,9.22,11.06,15.35,56.71,57.23,60.42,9.32,11.56,39.74,17.08,61.75,10.88,10.21,20.54,12.54,97.24,9.27,115.01,75.72,16.07,75.71,10.84,17.3,38.39,29.4,9.37,17.47,23.37,22.42,18.46,117.76,14.75,13.08,80.03,23.31,13.65,18.2,96.28,141.53,17.45,21,111.78,11.19,10.13,25.36,102.38,9.68,28.06,13.15,26.17,25.33,19.18,21.51,15.37,21.86,13.13,73.02,17.26,68.77,164.22,9.41,16.7,27.63,78.85,97.71,9.34,18.9,70.08,19.84,40.37,75.79,11.96,35.41,18.71,110.98,40.14,13.11,12.53,168.81
84.87,15.11,9.42,30.76,47.89,72.85,17.24,12.44,41.57,14.74,66.74,25.43,26.32,53.03,14.69,60.9,25.04,100.18,9.39,13.5,75.29,29.67,56.76,31.47,47.16,119.64,12.49,12.24,76.52,34.91,9.33,53.96,13.8,20.48,14.96,156.85,13.87,13.27,11.97,15.59,82.81,20.7,36.36,13.11,53.35,60.71,14.16,28.45,11.17,41.52,17.48,39.13,14.39,70.39,60.89,11.03,93.08,20.85,73.08,25.16,12.88,12.8,18.47,65.57,15.54,23.25,14.55,18.88,76.24,72.98,14.45,163.05,22.77,113.96,20.91,15.49,40.96,32.66,49.83,66.14,31.42,15.2,15.26,12.15,19.35,25.65,65.24,9.39,15.46,16.25,16.83,16.59,14.57,77.45,54.86,44.3,26.24,97.36,116.33,16.33,16.29,41.7,12.55,21.49,61.55,12.13,75.87,13.43,11.63,14.94,18.44,24.56,49.45,93.93,12.42,9.32,12.2,92.41,12.16,13.07,22.59,34.65,18.51,70.78,95.56,27.43,80.84,24.26,14.52,76.45,9.5,22.25,75.98,84.43,28.67,36.57,15,81.01,19.19,14.13,14.2,16.92,40.28,26.74,12.86,47.92,16.52,58.69,47.23,48.88,110.14,22.98,187.71,50.83,71.97,11.01,11.79,69.34,19.17,38.19,53.55,18.35,16.77,16.56,48.83,20.24,34.34,14.89,26,31.37,17.23,91.95,62.48,32.15,34.01,22.85,14.53,24.58,21.21,17.75,21.48,14.13,12.77,9.38,13.07,77.05,17.72,40.55,150.86,13.35,79.08,38.78,18.37,83.2,16.22,19.53,14.65,59.82,49.44,60.89,187.71
