t,best,mean,worst,sd,mean_ar,std_ar
11.180810137957549,200.0,200.0,200.0,0.0,100.20075930618097,6.516579367646982
11.171843845354687,11.0,9.29,8.0,0.6970652767137379,3.684447926607125,2.87651380928198
11.171843841131242,11.0,9.36,8.0,0.6858571279792898,3.465617911482735,2.9555462890066506
11.171843700113811,11.0,9.41,8.0,0.7361385739111896,2.834316036633734,2.79807515166144
3.1941258385060705,200.0,200.0,200.0,0.0,3.2277968454898196,2.895642564707927
2.180099746946096,200.0,200.0,200.0,0.0,1.8378347045712053,0.564617509384281
1.7985194002067346,200.0,200.0,200.0,0.0,1.905003893040107,0.3083614550884092
1.6460363723748725,200.0,200.0,200.0,0.0,1.7290403369650462,0.15782317525244077
1.5786366860650902,200.0,200.0,200.0,0.0,1.755280935851602,0.1008228522864518
1.5381011567589329,200.0,200.0,200.0,0.0,1.6788120252890726,0.05843545509230598
1.5108544857357182,200.0,200.0,200.0,0.0,1.6451748326220417,0.055887408307757284
1.4960538440705746,200.0,200.0,200.0,0.0,1.6046751339197802,0.034860545212694063
1.4865434317371202,200.0,200.0,200.0,0.0,1.597125501177291,0.036118797748150085
1.479808426610602,200.0,200.0,200.0,0.0,1.5777729167540504,0.03494855275962983
1.4720397479919856,200.0,200.0,200.0,0.0,1.5674553018349524,0.040527254198107335
1.458975503446708,200.0,200.0,200.0,0.0,1.5348666408690712,0.04728917486814603
1.4520425568888733,200.0,200.0,200.0,0.0,1.4966306347737033,0.053007706876509075
1.45024589669453,200.0,200.0,200.0,0.0,1.4788086827962275,0.047949519117116
