t,best,mean,worst,sd,mean_ar,std_ar
11.513223791498648,11.0,9.31,8.0,0.7575618786607468,4.3991426559493405,3.0395331258118814
11.513215573961315,10.0,9.12,8.0,0.7909487973314077,4.520631035140415,2.903269469756354
11.513202378740965,11.0,9.41,8.0,0.7084490101623405,4.535956029310452,2.922138410924719
11.513194954106734,10.0,9.14,8.0,0.7485986908885159,4.300204092510861,2.845330242192404
11.513189349948163,10.0,9.19,8.0,0.7706490770772388,4.384449606820072,2.998902824791165
11.513184666367142,10.0,9.21,8.0,0.8036790404135222,4.241215061063706,3.0579735344049874
11.513182108837277,10.0,9.12,8.0,0.7249827584156745,4.205607435942235,3.0258553442409375
11.51317142105533,11.0,9.5,8.0,0.7280109889280518,4.415796779650912,2.892390702047675
11.513171372778512,11.0,9.41,8.0,0.762823701781742,4.477513547597903,3.030741808356272
11.513145847199585,10.0,9.22,8.0,0.7426977851050856,4.225639081605036,2.9621233547495356
11.513132820559674,10.0,9.16,8.0,0.7445804187594514,4.2675207149156975,2.951367017606371
11.51310755595048,10.0,9.2,8.0,0.7483314773547883,4.175401031781363,2.9707766542887866
11.51308788047908,10.0,9.22,8.0,0.7426977851050856,4.5465125674160545,2.9369234337246826
11.513084934948074,11.0,9.37,8.0,0.7301369734508725,4.231368269394821,2.9369061204760016
11.513076458355197,10.0,9.09,8.0,0.6647555941848101,4.118835856437076,3.0290444394413196
11.513074295929925,10.0,8.99,8.0,0.7549172140042907,4.291324404207684,3.0244360062265883
11.513069729142135,11.0,9.35,8.0,0.739932429347437,4.435967004486763,2.9024342157540786
11.513063270589939,11.0,9.37,8.0,0.7022107945624306,4.436193347070981,2.953100531498915
11.51302299338737,10.0,8.98,8.0,0.7208328516376039,4.317492286238218,3.055786259855846
11.513019710301933,10.0,9.07,8.0,0.7649182962905254,4.420701977899043,2.9772727710494133
11.513018511268273,10.0,9.15,8.0,0.7262919523166975,3.9988722743522334,2.9929399149925877
11.512993598248237,11.0,9.42,8.0,0.7096477999684069,4.358705924412025,3.015722037162016
11.512988173545544,11.0,9.36,8.0,0.71442284397967,4.130396816898751,2.9146476608146332
11.51298816338177,11.0,9.4,8.0,0.7348469228349535,4.509991055217142,3.051892923406873
11.512945048441036,10.0,9.12,8.0,0.6675327707311456,4.613093435171767,3.0941771851192224
11.51294425764027,10.0,9.01,8.0,0.7549172140042907,4.315410772802395,2.9866756824360663
11.512943774034813,10.0,9.22,8.0,0.7426977851050856,4.313394435872773,2.9763926149568083
11.51291950290872,11.0,9.41,8.0,0.8011866199581719,4.332300093106009,3.023115935435024
11.512857519914293,10.0,9.01,8.0,0.7415524256584964,4.228586617775582,2.904311233531228
11.512845604069584,10.0,9.15,8.0,0.7921489758877429,4.368554831979276,3.013840554850199
11.512845506514935,10.0,8.91,8.0,0.8011866199581719,4.1703193551941595,2.975980584414258
11.512841108441613,10.0,9.03,8.0,0.7543871685016917,4.027968307910945,3.0373184628736443
11.512803327656025,11.0,9.43,8.0,0.8155366331440912,4.18626611755432,2.979741999199176
11.512803267616329,11.0,9.44,8.0,0.7391887445030532,4.24684540826498,2.952127265832975
11.512773928004398,10.0,8.93,8.0,0.7246378405796926,4.207985325757033,3.002720448649704
11.512772363418717,10.0,9.08,8.0,0.7573638491504596,4.164689003812152,3.01595650450181
11.512749842930015,11.0,9.39,8.0,0.6913031173081747,4.150084331563227,3.01668392897493
11.512746440682632,10.0,9.21,8.0,0.7112664760833312,4.220696785549457,3.015189857131573
11.512742926186508,10.0,9.05,8.0,0.7399324293474372,4.087913978652613,2.806532335419287
