t,best,mean,worst,sd,mean_ar,std_ar
5.503431721161876,11.0,9.33,8.0,0.7753063910480812,85.76757735802626,3.3735733483073336
5.503431705372022,11.0,9.38,8.0,0.7180529228406497,0.18294432236736616,0.6188704206628962
5.5026036280548905,11.0,9.21,8.0,0.738850458482635,0.15242721557511493,0.6290553467324477
5.501770050417232,11.0,9.23,8.0,0.759670981412348,0.0796402503511284,0.6253410319740826
5.501770004670654,11.0,9.31,8.0,0.8330066026148892,0.2401542982343902,0.6042806209010929
5.50093446685216,11.0,9.43,8.0,0.8277076778670113,0.2063089688381119,0.6147005251486536
5.50010661384088,11.0,9.32,8.0,0.7467261881037789,0.16046570189468287,0.5986968240937195
5.499274883346236,11.0,9.3,8.0,0.7810249675906655,0.20239014156819013,0.6207638265900168
5.498463077462185,11.0,9.38,8.0,0.7180529228406497,0.07588409711087227,0.6236772072339797
5.497678385691607,10.0,9.27,8.0,0.73287106642301,0.12718101209419086,0.6304372895756963
5.4976776311867726,11.0,9.26,8.0,0.8077128202523468,0.029979538882123534,0.6316671640100892
5.496840745338887,11.0,9.27,8.0,0.7190966555338718,0.14480442777775238,0.6079572068417968
5.4968407414831075,11.0,9.42,8.0,0.7236021006050218,0.214688176234288,0.6090898621378209
